File,Start,End,Center1,Center2,group,steady_start,steady_end,f0,f1,f2,f3,f4
w04uh,84.0,415.0,184.0,188.0,women,131.4,240.6,217.73314725167594,737.8256147657883,1584.8552267307014,3070.9419246667558,4475.436364343613
w05uh,128.0,418.0,168.0,199.0,women,135.7,231.3,226.25099508680236,736.2180771219274,1318.6358397965182,2578.115421647907,4822.529485483899
w06uh,123.0,356.0,192.0,200.0,women,157.6,234.4,229.6909481617177,810.3516699149769,1451.4635746005356,2776.0730340425357,4050.8096727808534
w07uh,190.0,399.0,224.0,252.0,women,203.5,272.5,191.50942022722754,818.3431611961629,1287.561316841693,2747.4554460328864,4109.4833227621
w08uh,103.0,310.0,128.0,150.0,women,104.8,173.2,246.1906158454398,809.89698573016,1591.3498880048448,3058.984768535652,4019.108314954687
w09uh,98.0,291.0,173.0,181.0,women,145.2,208.8,232.59011081914653,811.6481549334992,1367.1154977544268,2930.140336494001,4064.7687207279873
w10uh,79.0,335.0,201.0,168.0,women,142.3,226.7,218.27346176185966,695.4241942874212,1467.1929369789395,2868.3710994571416,4048.2252501888797
w11uh,80.0,346.0,158.0,152.0,women,111.1,198.9,206.5808245460396,759.9480036732778,1595.9306943255422,2828.3599336246366,4031.214575517731
w12uh,106.0,354.0,143.0,146.0,women,106.0,185.4,247.15440939019481,820.0162363080783,1634.9515475418812,2672.2129755403002,4299.269718757007
w13uh,117.0,338.0,166.0,180.0,women,136.5,209.5,240.13066633902457,728.0019926496623,1322.0309972239124,2543.581177892952,3475.1285343489753
w14uh,129.0,335.0,206.0,205.0,women,171.5,239.5,224.18121629198623,761.9038970903629,1548.0708982688814,2826.2895284559813,4011.5200561708602
w15uh,143.0,431.0,229.0,245.0,women,189.5,284.5,229.7808447813526,708.2638155171755,1330.3022926575638,2752.5131891116043,4111.588268037276
w16uh,143.0,393.0,204.0,206.0,women,163.7,246.2,199.62609274735678,810.8035474734495,1362.8505025437214,2957.877983176596,4513.936575303993
w17uh,128.0,311.0,144.0,160.0,women,128.0,182.2,215.05428208373718,728.5943818598217,1274.1783248957695,2898.4070304948054,3834.9120462555857
w19uh,108.0,394.0,247.0,208.0,women,180.3,274.7,235.4968589192557,852.9892526941446,1524.2208319715864,3005.2439542073876,4375.927947636208
w20uh,128.0,377.0,160.0,184.0,women,130.9,213.1,220.096147739699,673.0753558463637,1155.6292530525225,2971.2819594922153,3744.7590347889554
w21uh,191.0,521.0,240.0,256.0,women,193.6,302.4,226.9448896065212,738.8992067631451,1355.2979887896936,2875.4114116408437,4160.030926140052
w22uh,105.0,314.0,184.0,200.0,women,157.5,226.5,187.9578868748558,783.7563177917245,1388.842061857172,3040.013326457035,4309.766514799636
w23uh,110.0,330.0,179.0,169.0,women,137.7,210.3,215.3774947054593,698.9651273144071,1261.6476397100932,2598.549913754812,4192.235473016006
w24uh,146.0,396.0,207.0,201.0,women,162.7,245.2,160.69192967891593,806.214631738236,1426.3201791780764,3009.402392356785,4055.844103522585
w25uh,139.0,448.0,192.0,229.0,women,159.5,261.5,218.7257454459569,795.9840533957714,1248.5523633255298,3021.6327377055222,4216.162183151455
w26uh,143.0,330.0,208.0,177.0,women,161.6,223.4,215.05927560940196,707.0381479382802,1391.1346224107838,2868.374467817966,3962.1134453396057
w27uh,98.0,293.0,160.0,137.0,women,116.3,180.7,248.43409127635306,817.6276757593841,1482.9486530897323,3007.4016784555606,3522.409801369403
w28uh,95.0,289.0,127.0,141.0,women,102.0,166.0,232.18430932080108,714.4390257322592,1584.812850528125,3040.6648550173527,4178.262794074717
w29uh,68.0,268.0,94.0,120.0,women,74.0,140.0,310.7883636791727,889.2151300324905,1591.8451275424525,3055.6707396487845,4858.070067104019
w30uh,95.0,303.0,130.0,157.0,women,109.2,177.8,235.04136139050385,831.054093718281,1532.7926560499811,2814.702586872048,4051.666347489906
w31uh,122.0,321.0,140.0,176.0,women,125.2,190.8,212.3933682137484,731.1181939746945,1538.9933705212286,3000.807924433419,4276.413444133041
w32uh,119.0,343.0,163.0,156.0,women,122.5,196.5,211.53074415918155,671.7016855859802,1147.0821338426042,2516.423435483824,3817.3076396956208
w33uh,95.0,288.0,104.0,112.0,women,95.0,139.8,242.63554281816488,845.6464057142508,1479.580225045407,3251.555118600371,4367.53744074596
w34uh,120.0,284.0,144.0,148.0,women,120.0,173.1,234.02373030740955,862.48772083657,1425.8243444771763,2851.0159528966105,4311.8167561413675
w35uh,144.0,359.0,215.0,214.0,women,179.0,250.0,208.16471268982394,729.2080461114567,1441.5502057361027,3081.869872610522,4141.4324258403085
w36uh,170.0,535.0,224.0,248.0,women,175.8,296.2,207.9685264955857,720.6518636615918,1294.7816364009077,2940.3891143226697,4024.1941548767904
w37uh,160.0,485.0,251.0,231.0,women,187.4,294.6,212.57300744804058,800.1885293426257,1485.36391126485,3247.660296858899,4490.37591968217
w38uh,102.0,316.0,121.0,159.0,women,104.7,175.3,229.20563918572293,812.8259720126346,1507.1808869628776,2949.7369046154654,4087.1355077535245
w39uh,172.0,405.0,260.0,263.0,women,223.1,299.9,200.0611980382045,725.8348069797162,1309.8582524123876,2612.669404640852,4098.498326749896
w40uh,154.0,387.0,206.0,195.0,women,162.1,238.9,196.8451359754996,721.8250072012438,1225.62498566134,2877.1569671845036,3418.171482367359
w41uh,115.0,316.0,130.0,157.0,women,115.0,176.7,214.7700703683478,792.2243723877384,1386.1397084736957,3081.596711631913,4006.6221332166447
w42uh,104.0,260.0,120.0,128.0,women,104.0,149.7,245.55918719382603,744.4711907925775,1339.267591348376,2804.792497390853,3992.453301039018
w44uh,118.0,369.0,155.0,194.0,women,133.1,215.9,214.4882634840473,703.3128207462261,1223.5438051266606,2581.1078278065884,3964.309250225372
w45uh,108.0,382.0,189.0,186.0,women,142.3,232.7,202.77006760267636,784.5790685670015,1394.6939039534034,2833.780852645823,4198.392365396461
w46uh,122.0,322.0,144.0,162.0,women,122.0,186.0,153.50267402112587,687.2751125924813,1259.7339075229772,2989.035936553824,4091.2977676008836
w47uh,135.0,341.0,231.0,212.0,women,187.5,255.5,218.03819454176144,730.3662649600623,1341.3473032931267,2737.694497984216,3947.381700746056
w48uh,83.0,291.0,153.0,164.0,women,124.2,192.8,237.77476305611688,726.551460509373,1368.8744574477191,2860.555111422125,3689.539688293174
w49uh,129.0,344.0,138.0,152.0,women,129.0,180.5,216.81122699726902,741.5653845746874,1337.2918255940947,3245.302455328667,4305.19947961356
w50uh,96.0,358.0,168.0,185.0,women,133.3,219.7,213.7041290897004,796.5769205074835,1418.68546514198,2943.8969769146693,4298.867531308183
b01uh,53.0,258.0,90.0,80.0,children,53.0,118.8,241.23073865132068,747.3476566470357,1607.8718162652692,3224.3877105471925,4947.477163598457
b02uh,168.0,329.0,181.0,197.0,children,168.0,215.6,270.2118343445944,912.9606946246425,1957.4495421162308,4084.3875024088265,5269.960138790391
b03uh,72.0,298.0,129.0,129.0,children,91.7,166.3,212.7611635815665,889.9270063584208,1783.9511808606887,2965.0170004445326,4985.841770431769
b04uh,146.0,439.0,181.0,208.0,children,146.2,242.8,243.62962758733045,767.5395782320657,1724.1760154607405,3400.8731709120793,4931.156518800097
b05uh,57.0,207.0,83.0,84.0,children,58.8,108.3,224.57932830668614,731.5056315293881,2011.4091952226322,4073.866734368433,5391.857661182878
b07uh,103.0,413.0,152.0,160.0,children,104.8,207.2,288.0010423071016,903.4354573744192,1582.5115100447715,3544.065762255037,4777.475595486817
b08uh,178.0,420.0,221.0,202.0,children,178.0,251.4,199.0584608306696,852.5403100474828,1469.0284547261208,3601.813539280346,4606.548062383078
b09uh,220.0,448.0,269.0,271.0,children,232.4,307.6,240.06636724348596,751.1023599891749,1432.4047571920423,3661.5967989205565,5522.661135151362
b10uh,163.0,411.0,191.0,192.0,children,163.0,232.4,210.81863169903025,730.0996332756076,1714.2462575676848,3670.78296819273,4837.085641538621
b11uh,129.0,395.0,154.0,171.0,children,129.0,206.4,214.1846292798677,1090.7671836115956,1993.2597690282078,3684.75162265494,5179.178794910932
b12uh,114.0,412.0,172.0,164.0,children,118.8,217.2,257.2461384226196,813.5382433240268,1609.6420675026532,3283.3952252795084,5041.309579462158
b13uh,160.0,410.0,209.0,209.0,children,167.8,250.2,210.74023121415433,1125.0461526380134,2912.674928245394,4303.939532892065,5239.043820213862
b14uh,140.0,355.0,160.0,181.0,children,140.0,206.0,220.53573424212757,779.6363728430031,1400.7989148894242,3418.9597950008624,5040.2236606701035
b15uh,103.0,410.0,254.0,203.0,children,177.8,279.2,278.7222385795639,741.898508488908,1963.3863955384675,4048.712776909197,4932.308131000795
b16uh,102.0,402.0,159.0,175.0,children,117.5,216.5,186.6984412095064,752.7711976435551,1429.877321277972,3290.1074945622813,5395.311785930877
b17uh,67.0,306.0,82.0,87.0,children,67.0,123.9,258.5987904231159,786.8674091377649,1398.675300674566,3308.4769084080185,4777.979552722892
b18uh,107.0,340.0,142.0,168.0,children,116.6,193.4,266.3552558273983,805.4628656443745,1488.212203201637,3368.3066934738094,4998.772290360121
b19uh,69.0,310.0,130.0,109.0,children,79.7,159.3,238.36755253411002,819.14332212451,1810.407747471224,3431.411439204624,5197.766905115321
b21uh,66.0,320.0,159.0,158.0,children,116.6,200.4,211.73127370204168,828.8296860110678,2509.1854968486987,3921.1555309213727,5389.90694593233
b22uh,181.0,477.0,238.0,226.6,children,183.5,281.1,261.40171382614227,869.4825195956079,1918.524513577935,3793.2325433899323,5388.461846138768
b23uh,103.0,322.0,138.0,162.2,children,114.0,186.2,281.212428217683,863.7515292675143,1502.5847699520448,3418.496775799199,4997.461209674113
b24uh,117.0,275.0,139.0,144.0,children,117.0,167.6,214.96538188256193,799.9145460400924,1572.036163024327,3940.2735392226728,5061.714990196332
b25uh,153.0,376.0,196.0,174.7,children,153.0,222.1,224.16950639494598,741.4257042173851,1508.8777964489025,3786.9823310645756,4953.741747438052
b26uh,117.0,409.0,200.0,136.3,children,120.0,216.3,223.7024779279919,706.4053645148,1614.9351625650859,3964.998788076785,4837.941905413478
b27uh,120.0,292.0,146.0,155.5,children,122.4,179.1,214.94874737948976,890.7454214026689,1577.4601733584059,3608.9766831675483,5286.543557065754
b28uh,133.0,345.0,175.0,157.4,children,133.0,201.2,207.467130267234,742.9701156853147,1806.6197047576063,3869.354609924692,5260.162688716579
b29uh,112.0,355.0,150.0,163.2,children,116.5,196.7,241.8497893670683,910.4569722104827,1431.1101040777107,3815.607347072977,5012.592997522128
g01uh,132.0,332.0,150.0,155.0,children,132.0,185.5,249.20410545297574,885.6604672140271,1966.0374638513695,3465.2279960827677,4868.10919206984
g02uh,101.0,316.0,149.0,141.0,children,109.5,180.5,236.22679089423718,878.7099361967632,1603.538798133628,3628.0592778810997,4986.894583423963
g04uh,151.0,426.0,214.0,219.0,children,171.1,261.9,272.06161967496524,792.4496412678757,1664.1281271281273,3747.537531326698,5198.548163112025
g05uh,112.0,402.0,164.0,173.0,children,120.7,216.4,224.23805559709743,894.961878815992,1740.5214956290238,3662.9850020958343,4847.628821381023
g06uh,162.0,380.0,185.0,198.0,children,162.0,227.5,242.18156345524238,918.7660689477937,1533.9706388466523,3380.9741217805235,5415.2352826714505
g07uh,143.0,429.0,172.0,186.0,children,143.0,226.2,234.93476892382628,743.9978452622032,1740.6594851344637,3299.7809705911986,4909.817078776489
g08uh,197.0,500.0,348.0,276.0,children,262.0,362.0,241.03870035055266,786.2702092264715,1863.59007262163,4195.642999972142,5630.794779494901
g09uh,65.0,313.0,121.0,136.0,children,87.6,169.4,264.02720313600344,779.5759552453878,1680.7274449198728,3494.5953693143874,5028.01712355326
g10uh,107.0,329.0,138.0,141.0,children,107.0,176.1,238.40102740441583,951.2372984966935,2009.4831675024489,4041.292612121529,5229.4752441091
g11uh,112.0,339.0,202.0,186.0,children,156.5,231.5,228.63296804679686,735.2557959959299,1660.0163849742632,3681.594428109368,5435.382108582407
g12uh,93.0,319.0,118.0,119.0,children,93.0,155.8,270.51278761077236,848.6232159833125,1854.272859868898,3817.5420747965713,4871.1506447101565
g13uh,171.0,403.0,257.0,231.0,children,205.7,282.3,236.829075441849,774.5626191154499,1536.1892464555403,3854.328487466176,5516.07986682905
g14uh,85.0,344.0,136.0,140.0,children,95.3,180.7,209.58740320607333,695.8589264460516,1660.1668443143512,3575.0505216704582,4929.032854446028
g15uh,80.0,382.0,120.0,126.0,children,80.0,172.8,253.7177828086733,884.1754001122779,1981.881674384707,4177.825327746927,4919.250344554873
g17uh,147.0,362.0,178.0,177.6,children,147.0,213.3,262.9472872536692,910.2020406581884,2124.1460444945938,3993.2434117029798,5025.434168254301
g18uh,243.0,469.0,336.0,313.0,children,287.2,361.8,204.73542849905238,678.8145613133464,1794.8781998343225,3637.7553127811893,5162.063752915444
g19uh,115.0,299.0,140.0,142.1,children,115.0,171.4,228.60457444559967,902.69132269791,1727.8374476160998,3669.8904219393394,4624.323567101545
g20uh,110.0,320.0,145.0,141.1,children,110.0,177.7,255.85195803236007,890.0584075453386,1381.3496648568757,3755.5331594176873,4901.523478142757
g21uh,146.0,323.0,164.2,164.2,children,146.0,193.4,236.17461424694187,813.0687538592458,2037.1576805698526,4223.445263571662,5527.2490793957895
m01uw,184.4,465.3,228.0,233.0,men,184.4,276.8,184.5757261361352,374.2291930974464,927.5019365458577,2437.7794223717665,3372.6471037251295
m02uw,151.0,408.0,212.0,239.0,men,183.1,267.9,110.61260747789399,341.8313755231859,957.1879482740076,2180.9019105072534,3027.249627876321
m03uw,84.0,504.0,266.0,235.0,men,181.2,319.8,101.04149340922753,401.25508312041956,1012.3989818301897,2400.5101595400456,3142.6901395796485
m04uw,72.0,360.0,112.0,136.0,men,76.5,171.5,144.12373667157672,404.3536533793539,1224.919258019298,2311.1089793462866,3475.2720101170844
m06uw,65.0,296.0,215.0,181.0,men,159.9,236.1,118.326594983274,374.856232023385,957.6452096827293,2391.9307826155236,3365.8454559768675
m07uw,88.0,319.0,172.0,148.0,men,121.9,198.1,111.66967294014802,345.23158315918215,1013.9142890132174,2352.1499061287086,3419.7442990935306
m08uw,69.0,308.0,168.0,155.0,men,122.1,200.9,128.53174827817173,396.3209871043629,1096.8156783716831,2319.11913881365,3216.7538784538046
m09uw,78.0,374.0,122.0,153.0,men,88.7,186.3,163.223968158065,403.28761380624877,1287.8156594321592,2402.1059579123435,3106.375258253215
m10uw,111.0,348.0,210.0,201.0,men,166.4,244.6,156.07734921902983,363.0160033766167,1138.5419565968982,2436.718936022021,3210.9080733198634
m11uw,135.0,462.0,325.0,220.0,men,218.5,326.5,159.85248753967352,347.292264476329,944.0471315114738,2149.842271943232,3330.2840195568615
m13uw,132.0,372.0,170.0,170.0,men,132.0,209.6,116.58793231156132,379.73722945276006,799.585497925081,2602.8860229673755,3209.1471160529018
m14uw,100.0,360.0,241.0,216.0,men,185.6,271.4,115.32925155891287,396.1669295068557,1132.0278816776272,2389.9427405799624,3238.3285603825557
m16uw,161.0,344.0,243.0,216.0,men,199.3,259.7,147.9090890601995,393.33099324347376,982.213492392418,2389.245345141222,3108.3593366907776
m17uw,71.0,281.0,119.0,160.0,men,104.8,174.2,171.64123114403404,352.9858930014326,891.0998066478547,2065.6932716330475,3565.0053395526324
m18uw,129.0,393.0,212.0,204.0,men,164.4,251.6,145.06717614213142,417.9170791949741,1049.8409231696141,2452.7377426751796,3405.06217557066
m19uw,170.0,396.0,183.0,208.0,men,170.0,232.8,164.04332746739152,471.54138126176025,1192.7230193814833,2605.165616235014,3331.862269338252
m20uw,80.0,364.0,230.0,231.0,men,183.6,277.4,155.5006958735201,383.74493894754426,926.4744390731155,2302.8516745370634,3083.5045665533717
m21uw,92.0,288.0,190.0,180.0,men,152.7,217.3,114.505860126662,371.3512950202504,1011.9305101498176,2150.275810666295,3352.936839145329
m22uw,159.0,434.0,192.0,310.0,men,205.6,296.4,124.11597368501323,394.07577117112317,1099.0276158631534,2403.1667048655304,3675.7886132961044
m23uw,87.0,317.0,160.0,202.0,men,143.0,219.0,130.75107512933317,395.04858131186074,929.5054388449798,2390.6168189493956,3184.3265443271594
m24uw,96.0,335.0,125.0,161.0,men,103.6,182.4,144.3193762377515,431.69792611318184,1113.4219122809375,2323.11320228984,3500.5077259451996
m25uw,83.0,287.0,130.0,123.0,men,92.8,160.2,121.00619628194752,376.9871837442576,1001.2360232321165,2347.5310405371197,3385.2240814492584
m26uw,96.0,321.0,175.0,144.0,men,122.4,196.6,124.64260212985114,386.32589591176816,972.4021701719125,2321.2668402157065,3092.1229610522287
m27uw,76.0,283.0,176.0,166.0,men,136.8,205.2,120.88198442721045,372.12746071701065,977.2269080081959,2257.506075742452,3425.569641336216
m28uw,126.0,323.0,156.0,161.0,men,126.0,191.0,193.54290617360596,405.95345287734335,953.1670942930638,2433.6076478991486,3349.4993657387336
m29uw,153.0,338.0,175.0,178.0,men,153.0,207.0,141.81587251468576,405.88832594052536,965.0469047732649,2433.3836357902846,3413.036192078473
m30uw,123.0,411.0,257.0,218.0,men,190.0,285.0,109.89777804978846,335.3807363856321,883.3903340174274,2367.0628803413497,3351.7105652895707
m31uw,82.0,253.0,177.0,172.0,men,146.3,202.7,193.3596134097653,385.69158674408595,1066.332230538076,2414.113269548214,3939.0477648574756
m32uw,96.0,281.0,160.0,152.0,men,125.5,186.5,164.80579601601974,424.0202894213953,833.7833428630854,2473.854116506584,3657.771196913153
m33uw,62.0,303.0,116.0,136.0,men,86.2,165.8,158.00519857215906,380.5844809587777,942.5866231599364,2370.0419252800652,3357.2907079870074
m34uw,116.0,360.0,178.0,216.0,men,156.7,237.3,131.58316652518818,393.77902158702693,1027.4626815426773,2326.494958296427,2998.9371395722487
m35uw,87.0,341.0,175.0,172.0,men,131.6,215.4,114.90406505662213,360.7096624034009,1156.0484037482847,2351.9456093717226,3154.7158580359946
m36uw,130.0,395.0,181.0,149.0,men,130.0,208.7,123.58312826896524,411.5650522075109,995.6229875580443,2330.511761885103,3452.0957774656003
m37uw,103.0,296.0,169.0,136.0,men,120.7,184.3,144.02458503353847,422.10802740601815,857.2977923792026,2140.2104749909754,3304.2872335023762
m38uw,73.0,268.0,114.0,129.0,men,89.3,153.7,152.70482665015953,398.51270969205933,1086.841221123171,2255.0149827282717,3749.3097184098474
m39uw,129.0,379.0,144.0,156.0,men,129.0,191.2,193.43168066906168,386.1799843292182,945.1137450766157,2260.8089291107217,3294.8742181826165
m40uw,92.0,297.0,196.0,160.0,men,144.2,211.8,148.31023809066394,345.6808674637461,938.2174456191646,2356.5206932037877,3695.897705541636
m41uw,89.0,289.0,189.0,208.0,men,165.5,231.5,149.43456230978586,442.4675404841072,1128.1223895059045,2303.301098012541,3212.0693309501307
m42uw,79.0,335.0,128.0,144.0,men,93.8,178.2,149.4605932967948,441.86953816531,1113.078924047257,2410.286905285337,3584.8285347841284
m44uw,38.0,257.0,155.0,159.0,men,120.9,193.1,112.01443083959384,373.58610912054405,1014.1419266179116,2275.5901773795995,2937.767189772753
